what,kind,bundleId,bundleVersion,description,time
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1329497337783
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329497338556
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329497338916
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329497341701
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329497355677
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1329497358966
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329497364171
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329497374221
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329497378248
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329497379136
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329497380332
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329497381243
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329497385772
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329497388597
opened,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1329497390672
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1329497390753
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329497390996
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329497392074
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1329497392970
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329497396869
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329497402209
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1329497403188
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329497403542
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1329497404510
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.format.document",1329497404878
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329497405648
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329497408276
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329497411593
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1329497412911
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.collapseAll",1329497413036
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1329497414252
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1329497415216
closed,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1329497415216
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329497415257
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329497415268
closed,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1329497415277
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329497415294
closed,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1329497415306
executed,command,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.actions.LifeCycleInstall.run",1329497421548
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329497446616
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329497486913
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329497503474
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329497536791
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329497554092
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1329497561905
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329497566198
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329497604550
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1329497605733
opened,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1329497607577
activated,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1329497607651
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329497615501
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1329497616151
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.format.document",1329497616571
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329497618168
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1329497627874
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329497632413
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329497635152
activated,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1329497644628
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1329497650855
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1329497654900
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329497659708
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329497661908
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329497663179
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329497682016
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329497691970
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329497693340
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1329497695758
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1329497703307
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329497704451
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329497705726
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1329497707765
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329497709869
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1329497710434
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.format.document",1329497710841
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329497711479
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1329497719756
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1329497722208
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329497748591
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1329497749168
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.format.document",1329497749576
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329497750239
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1329497754171
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329497756967
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329497758511
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329497816941
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329497832733
activated,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1329497836238
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1329497836255
activated,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1329497839140
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1329497860151
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329497861945
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329497866008
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329497868184
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329497876590
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329497881212
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329497888621
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1329497891807
executed,command,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.actions.LifeCycleInstall.run",1329497894313
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329497910748
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1329497919549
executed,command,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.actions.LifeCycleInstall.run",1329497921799
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329497945294
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329497945930
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329497945951
executed,command,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.actions.LifeCycleInstall.run",1329497949288
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329497967051
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329497970550
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329497977653
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329497990732
activated,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1329497993152
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1329497994162
closed,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1329497994162
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329498013212
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329498013405
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1329498013431
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329498017741
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329498018550
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329498019683
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329498030835
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329498037562
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329498037713
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329498037803
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329498041284
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329498072316
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329498073903
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1329498076274
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329498077036
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329498077166
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1329498077196
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329498079306
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329498080491
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329498081956
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329498087092
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1329498098736
opened,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1329498102471
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1329498102574
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1329498102596
opened,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1329498117832
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1329498117929
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1329498117954
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329498126275
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1329498126292
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329498130441
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329498142682
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329498145238
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1329498147386
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1329498150610
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329498151279
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329498154246
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329498155610
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329498163151
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329498174373
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1329498179350
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329498179350
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329498179362
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329498179372
closed,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1329498179418
closed,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1329498179431
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329498180896
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329498180974
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1329498181018
opened,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1329498186932
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1329498187034
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1329498187062
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1329498196300
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329498197960
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329498198981
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329498213405
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1329498217313
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329498244771
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.rename",1329498252663
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329498252677
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329498256961
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329498258741
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329498263754
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329498264774
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329498264804
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329498277312
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329498281751
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329498282013
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329498282123
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1329498287375
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329498292403
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329498293624
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329498293638
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329498293911
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329498298786
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329498304012
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329498306885
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329498310361
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329498316105
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329498317245
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329498319641
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329498320567
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329498325100
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329498326078
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329498326099
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1329498332164
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1329498343938
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329498345459
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329498346302
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.rename",1329498347000
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329498347013
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1329498348564
